,phase,pid,total_trials,trial_id,number_of_guesses,guess_phase,true_word,guess,which_guess,guess_number_total,guess_number_phase_two,guesses_remain,time_elapsed_curr,time_elapsed_trial,n_green,n_yellow,current_time,start_time,uniqueid,prev_exp,age,n_remaining_prev,n_remaining_post,code
4905,TEST,2751865,10,3,10,guess,1224,4211,None,8,4,5,29.878,104.241,1,2,1726507263139,1726507158898,debugpsjhv:debugH5dhq,1,22,256,1,1224
4906,TEST,2751865,10,3,10,guess,1224,4222,None,9,5,4,7.374,111.615,2,1,1726507270513,1726507158898,debugpsjhv:debugH5dhq,1,22,256,1,1224
4907,TEST,2751865,10,3,10,guess,1224,4122,None,10,6,3,3.525,115.14,1,3,1726507274038,1726507158898,debugpsjhv:debugH5dhq,1,22,256,1,1224
4908,TEST,2751865,10,3,10,guess,1224,4214,None,11,7,2,8.918,124.058,2,1,1726507282956,1726507158898,debugpsjhv:debugH5dhq,1,22,256,1,1224
4909,TEST,2751865,10,3,10,guess,1224,2144,None,12,8,1,8.273,132.331,1,2,1726507291229,1726507158898,debugpsjhv:debugH5dhq,1,22,256,1,1224
4910,TEST,2751865,10,3,10,guess,1224,4212,None,13,9,0,15.319,147.65,1,3,1726507306548,1726507158898,debugpsjhv:debugH5dhq,1,22,256,1,1224
4911,TEST,2751865,10,4,10,forced,3343,2222,Easy,0,0,9,1.703,1.703,0,0,1726507316597,1726507314894,debugpsjhv:debugH5dhq,1,22,256,81,3343
4912,TEST,2751865,10,4,10,forced,3343,3333,Easy,1,0,9,2.488,4.191,3,0,1726507319085,1726507314894,debugpsjhv:debugH5dhq,1,22,256,8,3343
4913,TEST,2751865,10,4,10,forced,3343,4344,Easy,2,0,9,6.568,10.759,2,0,1726507325653,1726507314894,debugpsjhv:debugH5dhq,1,22,256,3,3343
4914,TEST,2751865,10,4,10,forced,3343,3444,Easy,3,0,9,5.445,16.204,2,0,1726507331098,1726507314894,debugpsjhv:debugH5dhq,1,22,256,2,3343
4915,TEST,2751865,10,4,10,forced,3343,4143,Easy,4,0,9,3.014,19.218,2,0,1726507334112,1726507314894,debugpsjhv:debugH5dhq,1,22,256,1,3343
4916,TEST,2751865,10,4,10,guess,3343,3332,None,5,0,9,17.319,36.537,2,1,1726507351431,1726507314894,debugpsjhv:debugH5dhq,1,22,256,1,3343
4917,TEST,2751865,10,4,10,guess,3343,3413,None,6,1,8,10.309,46.846,2,1,1726507361740,1726507314894,debugpsjhv:debugH5dhq,1,22,256,1,3343
4918,TEST,2751865,10,4,10,guess,3343,3334,None,7,2,7,24.942,71.788,2,2,1726507386682,1726507314894,debugpsjhv:debugH5dhq,1,22,256,1,3343
4919,TEST,2751865,10,4,10,guess,3343,3343,None,8,3,6,13.25,85.038,4,0,1726507399932,1726507314894,debugpsjhv:debugH5dhq,1,22,256,1,3343
4920,TEST,2751865,10,5,10,forced,1333,4444,Easy,0,0,9,1.386,1.386,0,0,1726507403062,1726507401676,debugpsjhv:debugH5dhq,1,22,256,81,1333
4921,TEST,2751865,10,5,10,forced,1333,2222,Easy,1,0,9,1.934,3.32,0,0,1726507404996,1726507401676,debugpsjhv:debugH5dhq,1,22,256,16,1333
4922,TEST,2751865,10,5,10,forced,1333,1134,Hard,2,0,9,2.0,5.32,2,0,1726507406996,1726507401676,debugpsjhv:debugH5dhq,1,22,256,3,1333
4923,TEST,2751865,10,5,10,forced,1333,1311,Easy,3,0,9,2.892,8.212,2,0,1726507409888,1726507401676,debugpsjhv:debugH5dhq,1,22,256,1,1333
4924,TEST,2751865,10,5,10,guess,1333,1131,None,4,0,9,28.084,36.296,2,0,1726507437972,1726507401676,debugpsjhv:debugH5dhq,1,22,256,1,1333
4925,TEST,2751865,10,5,10,guess,1333,1133,None,5,1,8,14.652,50.948,3,0,1726507452624,1726507401676,debugpsjhv:debugH5dhq,1,22,256,1,1333
4926,TEST,2751865,10,5,10,guess,1333,3311,None,6,2,7,3.935,54.883,1,2,1726507456559,1726507401676,debugpsjhv:debugH5dhq,1,22,256,1,1333
4927,TEST,2751865,10,5,10,guess,1333,1113,None,7,3,6,19.321,74.204,2,0,1726507475880,1726507401676,debugpsjhv:debugH5dhq,1,22,256,1,1333
4928,TEST,2751865,10,5,10,guess,1333,1331,None,8,4,5,31.062,105.266,3,0,1726507506942,1726507401676,debugpsjhv:debugH5dhq,1,22,256,1,1333
4929,TEST,2751865,10,5,10,guess,1333,3133,None,9,5,4,28.241,133.507,2,2,1726507535183,1726507401676,debugpsjhv:debugH5dhq,1,22,256,1,1333
4930,TEST,2751865,10,5,10,guess,1333,3113,None,10,6,3,10.755,144.262,1,2,1726507545938,1726507401676,debugpsjhv:debugH5dhq,1,22,256,1,1333
4931,TEST,2751865,10,5,10,guess,1333,1313,None,11,7,2,36.616,180.878,3,0,1726507582554,1726507401676,debugpsjhv:debugH5dhq,1,22,256,1,1333
4932,TEST,2751865,10,5,10,guess,1333,3131,None,12,8,1,10.932,191.81,1,2,1726507593486,1726507401676,debugpsjhv:debugH5dhq,1,22,256,1,1333
4933,TEST,2751865,10,5,10,guess,1333,3331,None,13,9,0,28.361,220.171,2,2,1726507621847,1726507401676,debugpsjhv:debugH5dhq,1,22,256,1,1333
