phase,pid,N_OPTIONS,total_trials,true_set_size,max_guess_size,trial_id,exp_phase,bin_stim,true_set,guess,bin_guess,success,guess_size,overlap,correct,guess_number,guess_number_p1,guess_number_p2,which_guess,RT,current_time,start_time,uniqueid,kl,opts_remaining_prev,opts_remaining_post,all_within,all_independent,all_wn_or_ind
TEST,4241409,12,10,3,6,8,forced,000100100010,C001001000100,C000011100110,100001110011,0,6,2,0,3,3,0,Hard,6313,1724959894515,1724957417332,debugQTfS4:debug3v0jK,1.362568227875392,54,21,0,0,0
TEST,4241409,12,10,3,6,8,forced,000100100010,C001001000100,C110000000000,111000000000,0,3,0,0,4,4,0,Easy,4559,1724959899878,1724957417332,debugQTfS4:debug3v0jK,0.8073541069403924,21,12,0,0,0
TEST,4241409,12,10,3,6,8,forced,000100100010,C001001000100,C101100100100,010110010010,0,5,2,0,5,5,0,Hard,18300,1724959918985,1724957417332,debugQTfS4:debug3v0jK,1.5849601303445566,12,4,0,0,0
TEST,4241409,12,10,3,6,8,forced,000100100010,C001001000100,C001000000010,000100000001,0,2,1,0,6,6,0,Easy,6679,1724959926465,1724957417332,debugQTfS4:debug3v0jK,0.9999989077122929,4,2,0,0,0
TEST,4241409,12,10,3,6,8,forced,000100100010,C001001000100,C100100100000,010010010000,0,3,0,0,7,7,0,Easy,14458,1724959941728,1724957417332,debugQTfS4:debug3v0jK,0.9999989241065378,2,1,1,0,1
TEST,4241409,12,10,3,6,8,guess,000100100010,C001001000100,C000010100010,000001010001,0,3,0,0,8,8,1,NA,29042,1724959971577,1724957417332,debugQTfS4:debug3v0jK,1.9673100139519534e-07,1,1,1,0,1
TEST,4241409,12,10,3,6,8,guess,000100100010,C001001000100,C001000000110,000100000011,0,3,2,0,9,8,2,NA,338817,1724960311210,1724957417332,debugQTfS4:debug3v0jK,1.505609311460291e-14,1,1,0,0,0
TEST,4241409,12,10,3,6,8,guess,000100100010,C001001000100,C001010000100,000101000010,0,3,2,0,10,8,3,NA,127215,1724960439233,1724957417332,debugQTfS4:debug3v0jK,2.8830815627675607e-15,1,1,0,0,0
TEST,4241409,12,10,3,6,8,guess,000100100010,C001001000100,C001100000010,000110000001,0,3,1,0,11,8,4,NA,23872,1724960463907,1724957417332,debugQTfS4:debug3v0jK,-3.786223769623923e-35,1,1,0,0,0
TEST,4241409,12,10,3,6,8,guess,000100100010,C001001000100,C000110000010,000011000001,0,3,0,0,12,8,5,NA,6710,1724960471427,1724957417332,debugQTfS4:debug3v0jK,-1.0412115662264839e-28,1,1,0,0,0
TEST,4241409,12,10,3,6,8,guess,000100100010,C001001000100,C000010000110,000001000011,0,3,1,0,13,8,6,NA,7293,1724960479535,1724957417332,debugQTfS4:debug3v0jK,-1.4198340184830761e-35,1,1,1,0,1
TEST,4241409,12,10,3,6,8,guess,000100100010,C001001000100,C000110000100,000011000010,0,3,1,0,14,8,7,NA,9676,1724960490026,1724957417332,debugQTfS4:debug3v0jK,-8.605055244181457e-43,1,1,0,0,0
TEST,4241409,12,10,3,6,8,guess,000100100010,C001001000100,C001100000100,000110000010,0,3,2,0,15,8,8,NA,16839,1724960507677,1724957417332,debugQTfS4:debug3v0jK,-7.822777894738824e-50,1,1,1,0,1
TEST,4241409,12,10,3,6,8,guess,000100100010,C001001000100,C000100000110,000010000011,0,3,1,0,16,8,9,NA,16710,1724960525193,1724957417332,debugQTfS4:debug3v0jK,-9.778474757482135e-51,1,1,0,0,0
TEST,4241409,12,10,3,6,8,guess,000100100010,C001001000100,C000000100110,000000010011,0,3,1,1,17,8,10,NA,13270,1724960539266,1724957417332,debugQTfS4:debug3v0jK,-1.041211424243058e-28,1,1,1,0,1
TEST,4241409,12,10,3,6,9,forced,001000001001,C010000010010,C001110000000,000111000000,0,3,0,0,1,1,0,Easy,3562,1724960549700,1724957417332,debugQTfS4:debug3v0jK,1.38904038956492,220,84,1,1,1
TEST,4241409,12,10,3,6,9,forced,001000001001,C010000010010,C000000001110,000000000111,0,3,1,0,2,2,0,Easy,3703,1724960554207,1724957417332,debugQTfS4:debug3v0jK,0.9004633231225302,84,45,0,1,1
TEST,4241409,12,10,3,6,9,forced,001000001001,C010000010010,C000000011000,000000001100,0,2,1,0,3,3,0,Easy,5656,1724960560674,1724957417332,debugQTfS4:debug3v0jK,1.1699235314328422,45,20,0,0,0
TEST,4241409,12,10,3,6,9,forced,001000001001,C010000010010,C000001100000,000000110000,0,2,0,0,4,4,0,Easy,7161,1724960568649,1724957417332,debugQTfS4:debug3v0jK,1.1520016141575073,20,9,0,1,1
TEST,4241409,12,10,3,6,9,forced,001000001001,C010000010010,C010011001000,101001100100,0,5,1,0,5,5,0,Hard,3437,1724960572891,1724957417332,debugQTfS4:debug3v0jK,1.169923595552483,9,4,0,0,0
TEST,4241409,12,10,3,6,9,forced,001000001001,C010000010010,C110000110100,011000011010,0,5,2,0,6,6,0,Hard,7817,1724960581521,1724957417332,debugQTfS4:debug3v0jK,0.9999988749238431,4,2,0,0,0
TEST,4241409,12,10,3,6,9,forced,001000001001,C010000010010,C000000010100,100000001010,0,3,1,0,7,7,0,Hard,5435,1724960587773,1724957417332,debugQTfS4:debug3v0jK,0.9999990224719048,2,1,0,0,0
TEST,4241409,12,10,3,6,9,guess,001000001001,C010000010010,C000000010100,100000001010,0,3,1,0,8,8,1,NA,34031,1724960622618,1724957417332,debugQTfS4:debug3v0jK,6.557701305611186e-08,1,1,1,0,1
TEST,4241409,12,10,3,6,9,guess,001000001001,C010000010010,C100000000100,110000000010,0,3,0,0,9,8,2,NA,230517,1724960853952,1724957417332,debugQTfS4:debug3v0jK,1.9673102830395374e-07,1,1,0,0,0
TEST,4241409,12,10,3,6,9,guess,001000001001,C010000010010,C100000011000,010000001100,0,3,1,0,10,8,3,NA,100568,1724960955322,1724957417332,debugQTfS4:debug3v0jK,1.5056093114602703e-14,1,1,0,0,0
TEST,4241409,12,10,3,6,9,guess,001000001001,C010000010010,C100000010000,110000001000,0,3,1,0,11,8,4,NA,18767,1724960974895,1724957417332,debugQTfS4:debug3v0jK,-7.288481389535302e-28,1,1,0,0,0
TEST,4241409,12,10,3,6,9,guess,001000001001,C010000010010,C100000001100,010000000110,0,3,0,0,12,8,5,NA,17767,1724960993464,1724957417332,debugQTfS4:debug3v0jK,-7.288481720829878e-28,1,1,0,0,0
TEST,4241409,12,10,3,6,9,guess,001000001001,C010000010010,C000000011100,000000001110,0,3,1,0,13,8,6,NA,15972,1724961010250,1724957417332,debugQTfS4:debug3v0jK,-1.4198343196599774e-35,1,1,0,0,0
TEST,4241409,12,10,3,6,9,guess,001000001001,C010000010010,C110000000010,011000000001,0,3,2,0,14,8,7,NA,12688,1724961023745,1724957417332,debugQTfS4:debug3v0jK,1.7939174677371166e-14,1,1,0,0,0
TEST,4241409,12,10,3,6,9,guess,001000001001,C010000010010,C110000000100,011000000010,0,3,1,0,15,8,8,NA,8170,1724961032727,1724957417332,debugQTfS4:debug3v0jK,-4.164846359561411e-28,1,1,1,0,1
TEST,4241409,12,10,3,6,9,guess,001000001001,C010000010010,C000000101100,000000010110,0,3,0,0,16,8,9,NA,25465,1724961059007,1724957417332,debugQTfS4:debug3v0jK,-1.419834018483074e-35,1,1,0,0,0
TEST,4241409,12,10,3,6,9,guess,001000001001,C010000010010,C010000001100,001000000110,0,3,1,1,17,8,10,NA,10733,1724961070556,1724957417332,debugQTfS4:debug3v0jK,-9.465561198852356e-36,1,1,0,0,0
TEST,4241409,12,10,3,6,10,forced,010001000100,C100010001000,C001110000000,000111000000,0,3,1,0,1,1,0,Easy,3924,1724961080248,1724957417332,debugQTfS4:debug3v0jK,1.026470993611252,220,108,1,1,1
TEST,4241409,12,10,3,6,10,forced,010001000100,C100010001000,C000000001110,000000000111,0,3,1,0,2,2,0,Easy,4053,1724961085110,1724957417332,debugQTfS4:debug3v0jK,0.9999988281699028,108,54,0,1,1
TEST,4241409,12,10,3,6,10,forced,010001000100,C100010001000,C011000000000,001100000000,0,2,0,0,3,3,0,Easy,3961,1724961089884,1724957417332,debugQTfS4:debug3v0jK,0.8479959693337422,54,30,0,0,0
TEST,4241409,12,10,3,6,10,forced,010001000100,C100010001000,C000000011000,000000001100,0,2,1,0,4,4,0,Easy,5327,1724961096015,1724957417332,debugQTfS4:debug3v0jK,1.3219263181978138,30,12,0,0,0
TEST,4241409,12,10,3,6,10,forced,010001000100,C100010001000,C000001001000,100000100100,0,3,1,0,5,5,0,Easy,9579,1724961106402,1724957417332,debugQTfS4:debug3v0jK,1.5849599718671055,12,4,0,0,0
TEST,4241409,12,10,3,6,10,forced,010001000100,C100010001000,C100010000000,010001000000,0,2,2,0,6,6,0,Easy,3345,1724961110552,1724957417332,debugQTfS4:debug3v0jK,1.9999970838093393,4,1,0,0,0
TEST,4241409,12,10,3,6,10,guess,010001000100,C100010001000,C100010001000,010001000100,1,3,3,1,7,7,1,NA,15795,1724961127151,1724957417332,debugQTfS4:debug3v0jK,1.9673110262338127e-07,1,1,0,0,0
TEST,7255731,12,10,3,6,1,forced,011000001000,C110000010000,C001110000000,000111000000,0,3,0,0,1,1,0,Easy,22405,1724957901459,1724957436289,debugLM76c:debugAbWCb,1.38904038956492,220,84,1,1,1
TEST,7255731,12,10,3,6,1,forced,011000001000,C110000010000,C000000001110,000000000111,0,3,0,0,2,2,0,Easy,4966,1724957907229,1724957436289,debugLM76c:debugAbWCb,2.0703854665895425,84,20,0,1,1
TEST,7255731,12,10,3,6,1,forced,011000001000,C110000010000,C000001100000,000000110000,0,2,0,0,3,3,0,Easy,6457,1724957914488,1724957436289,debugLM76c:debugAbWCb,2.321922801104032,20,4,0,1,1
TEST,7255731,12,10,3,6,1,forced,011000001000,C110000010000,C100000000000,110000000000,0,2,1,0,4,4,0,Easy,10786,1724957926078,1724957436289,debugLM76c:debugAbWCb,0.9999985962220735,4,2,0,1,1
TEST,7255731,12,10,3,6,1,forced,011000001000,C110000010000,C000101001110,100010100111,0,6,0,0,5,5,0,Hard,18866,1724957945747,1724957436289,debugLM76c:debugAbWCb,0.999999940548472,2,1,0,0,0
TEST,7255731,12,10,3,6,1,guess,011000001000,C110000010000,C110000010000,011000001000,1,3,3,1,6,6,1,NA,27056,1724957973613,1724957436289,debugLM76c:debugAbWCb,5.246160229092309e-07,1,1,0,0,0
TEST,7255731,12,10,3,6,2,forced,010110000000,C101100000000,C001110000000,000111000000,0,3,2,0,1,1,0,Easy,6586,1724957983872,1724957436289,debugLM76c:debugAbWCb,3.0264638175870866,220,27,1,1,1
TEST,7255731,12,10,3,6,2,forced,010110000000,C101100000000,C011000000000,001100000000,0,2,1,0,2,2,0,Easy,9219,1724957993898,1724957436289,debugLM76c:debugAbWCb,0.6674241573312136,27,17,0,0,0
TEST,7255731,12,10,3,6,2,forced,010110000000,C101100000000,C000001110000,000000111000,0,3,0,0,3,3,0,Easy,7100,1724958001802,1724957436289,debugLM76c:debugAbWCb,0.6280306757394692,17,11,0,1,1
TEST,7255731,12,10,3,6,2,forced,010110000000,C101100000000,C110000000000,111000000000,0,3,1,0,4,4,0,Easy,7321,1724958009931,1724957436289,debugLM76c:debugAbWCb,1.137502127754679,11,5,0,0,0
TEST,7255731,12,10,3,6,2,forced,010110000000,C101100000000,C110110001100,011011000110,0,6,2,0,5,5,0,Hard,12456,1724958023196,1724957436289,debugLM76c:debugAbWCb,1.321926235133737,5,2,0,0,0
TEST,7255731,12,10,3,6,2,forced,010110000000,C101100000000,C000101001000,000010100100,0,3,1,0,6,6,0,Easy,25712,1724958049713,1724957436289,debugLM76c:debugAbWCb,0.999998760164206,2,1,0,0,0
TEST,7255731,12,10,3,6,2,guess,010110000000,C101100000000,C001010000000,100101000000,0,3,1,0,7,7,1,NA,32030,1724958082550,1724957436289,debugLM76c:debugAbWCb,3.934619042067385e-07,1,1,0,0,0
TEST,7255731,12,10,3,6,2,guess,010110000000,C101100000000,C001100000000,100110000000,0,3,2,0,8,7,2,NA,51455,1724958134816,1724957436289,debugLM76c:debugAbWCb,1.3115402056870875e-07,1,1,0,0,0
TEST,7255731,12,10,3,6,2,guess,010110000000,C101100000000,C010100000000,101010000000,0,3,1,0,9,7,3,NA,26449,1724958162073,1724957436289,debugLM76c:debugAbWCb,6.557700728994898e-08,1,1,0,0,0
TEST,7255731,12,10,3,6,2,guess,010110000000,C101100000000,C010110000000,001011000000,0,3,1,0,10,7,4,NA,50113,1724958213002,1724957436289,debugLM76c:debugAbWCb,2.8830815627670405e-15,1,1,1,0,1
TEST,7255731,12,10,3,6,2,guess,010110000000,C101100000000,C101100000000,010110000000,1,3,3,1,11,7,5,NA,26034,1724958239847,1724957436289,debugLM76c:debugAbWCb,6.55770015237861e-08,1,1,0,0,0
TEST,7255731,12,10,3,6,3,forced,001000100001,C010001000010,C000000001110,000000000111,0,3,1,0,1,1,0,Easy,3936,1724958247888,1724957436289,debugLM76c:debugAbWCb,1.0264709936112513,220,108,1,1,1
TEST,7255731,12,10,3,6,3,forced,001000100001,C010001000010,C001110000000,000111000000,0,3,0,0,2,2,0,Easy,3293,1724958251992,1724957436289,debugLM76c:debugAbWCb,1.2630327730437654,108,45,0,1,1
TEST,7255731,12,10,3,6,3,forced,001000100001,C010001000010,C000000011000,000000001100,0,2,0,0,3,3,0,Easy,7715,1724958260515,1724957436289,debugLM76c:debugAbWCb,1.169923515038607,45,20,0,0,0
TEST,7255731,12,10,3,6,3,forced,001000100001,C010001000010,C000001100000,000000110000,0,2,1,0,4,4,0,Easy,5673,1724958266994,1724957436289,debugLM76c:debugAbWCb,0.7369648856474965,20,12,0,1,1
TEST,7255731,12,10,3,6,3,forced,001000100001,C010001000010,C000000100100,000000010010,0,2,0,0,5,5,0,Easy,7026,1724958274831,1724957436289,debugLM76c:debugAbWCb,1.9999963897879067,12,3,0,0,0
TEST,7255731,12,10,3,6,3,forced,001000100001,C010001000010,C010000000000,101000000000,0,2,1,0,6,6,0,Easy,6494,1724958282136,1724957436289,debugLM76c:debugAbWCb,0.5849620228866517,3,2,0,1,1
TEST,7255731,12,10,3,6,3,forced,001000100001,C010001000010,C000000001000,100000000100,0,2,0,0,7,7,0,Easy,9015,1724958291953,1724957436289,debugLM76c:debugAbWCb,0.9999988585295941,2,1,0,0,0
TEST,7255731,12,10,3,6,3,guess,001000100001,C010001000010,C010001000010,001000100001,1,3,3,1,8,8,1,NA,21483,1724958314247,1724957436289,debugLM76c:debugAbWCb,4.590389769010403e-07,1,1,0,0,0
TEST,7255731,12,10,3,6,4,forced,000000101010,C000001010100,C001110000000,000111000000,0,3,0,0,1,1,0,Easy,4306,1724958321967,1724957436289,debugLM76c:debugAbWCb,1.38904038956492,220,84,1,1,1
TEST,7255731,12,10,3,6,4,forced,000000101010,C000001010100,C000000001110,000000000111,0,3,1,0,2,2,0,Easy,2579,1724958325349,1724957436289,debugLM76c:debugAbWCb,0.9004633231225302,84,45,0,1,1
TEST,7255731,12,10,3,6,4,forced,000000101010,C000001010100,C000000011000,000000001100,0,2,1,0,3,3,0,Easy,3104,1724958329268,1724957436289,debugLM76c:debugAbWCb,1.1699235314328422,45,20,0,0,0
TEST,7255731,12,10,3,6,4,forced,000000101010,C000001010100,C100000000000,110000000000,0,2,0,0,4,4,0,Easy,3452,1724958333533,1724957436289,debugLM76c:debugAbWCb,1.1520016141575076,20,9,0,1,1
TEST,7255731,12,10,3,6,4,forced,000000101010,C000001010100,C000100010010,000010001001,0,3,1,0,5,5,0,Easy,3368,1724958337704,1724957436289,debugLM76c:debugAbWCb,1.5849600283360723,9,3,0,0,0
TEST,7255731,12,10,3,6,4,forced,000000101010,C000001010100,C010100000000,101010000000,0,3,0,0,6,6,0,Easy,4717,1724958343223,1724957436289,debugLM76c:debugAbWCb,0.5849620993930755,3,2,0,0,0
TEST,7255731,12,10,3,6,4,forced,000000101010,C000001010100,C010000101000,001000010100,0,3,0,0,7,7,0,Easy,7238,1724958351272,1724957436289,debugLM76c:debugAbWCb,0.9999990224719442,2,1,0,0,0
TEST,7255731,12,10,3,6,4,guess,000000101010,C000001010100,C000001010100,000000101010,1,3,3,1,8,8,1,NA,64709,1724958416784,1724957436289,debugLM76c:debugAbWCb,3.278850191353421e-07,1,1,0,0,0
TEST,7255731,12,10,3,6,5,forced,000100100010,C001001000100,C000000001110,000000000111,0,3,1,0,1,1,0,Easy,3712,1724958423631,1724957436289,debugLM76c:debugAbWCb,1.0264709936112513,220,108,1,1,1
TEST,7255731,12,10,3,6,5,forced,000100100010,C001001000100,C001110000000,000111000000,0,3,1,0,2,2,0,Easy,1946,1724958426381,1724957436289,debugLM76c:debugAbWCb,0.9999988281699032,108,54,0,1,1
TEST,7255731,12,10,3,6,5,forced,000100100010,C001001000100,C011000000000,001100000000,0,2,1,0,3,3,0,Easy,2823,1724958430011,1724957436289,debugLM76c:debugAbWCb,1.3625682278753914,54,21,0,0,0
TEST,7255731,12,10,3,6,5,forced,000100100010,C001001000100,C000000011000,000000001100,0,2,0,0,4,4,0,Easy,3019,1724958433832,1724957436289,debugLM76c:debugAbWCb,0.8073540358986951,21,12,0,0,0
TEST,7255731,12,10,3,6,5,forced,000100100010,C001001000100,C001000000000,100100000000,0,2,1,0,5,5,0,Easy,4969,1724958439609,1724957436289,debugLM76c:debugAbWCb,0.9999988585295955,12,6,0,0,0
TEST,7255731,12,10,3,6,5,forced,000100100010,C001001000100,C000001000010,000000100001,0,2,1,0,6,6,0,Easy,4411,1724958444823,1724957436289,debugLM76c:debugAbWCb,0.9999988476001136,6,3,0,0,0
TEST,7255731,12,10,3,6,5,forced,000100100010,C001001000100,C000000110010,000000011001,0,3,0,0,7,7,0,Easy,5005,1724958450633,1724957436289,debugLM76c:debugAbWCb,1.5849603270751522,3,1,0,0,0
TEST,7255731,12,10,3,6,5,guess,000100100010,C001001000100,C001001000100,000100100010,1,3,3,1,8,8,1,NA,41499,1724958492938,1724957436289,debugLM76c:debugAbWCb,3.2788506334258337e-07,1,1,0,0,0
TEST,7255731,12,10,3,6,6,forced,000000100110,C000001001100,C001110000000,000111000000,0,3,0,0,1,1,0,Easy,2804,1724958498829,1724957436289,debugLM76c:debugAbWCb,1.38904038956492,220,84,1,1,1
TEST,7255731,12,10,3,6,6,forced,000000100110,C000001001100,C000000001110,000000000111,0,3,2,0,2,2,0,Easy,1790,1724958501422,1724957436289,debugLM76c:debugAbWCb,2.222388189104648,84,18,0,1,1
TEST,7255731,12,10,3,6,6,forced,000000100110,C000001001100,C000000011000,000000001100,0,2,1,0,3,3,0,Easy,2732,1724958504958,1724957436289,debugLM76c:debugAbWCb,0.7104926882096463,18,11,0,0,0
TEST,7255731,12,10,3,6,6,forced,000000100110,C000001001100,C110000000000,111000000000,0,3,0,0,4,4,0,Easy,5343,1724958511112,1724957436289,debugLM76c:debugAbWCb,1.1375021539854568,11,5,0,1,1
TEST,7255731,12,10,3,6,6,forced,000000100110,C000001001100,C000001001000,100000100100,0,3,2,0,5,5,0,Easy,3666,1724958515586,1724957436289,debugLM76c:debugAbWCb,1.3219265367875266,5,2,0,0,0
TEST,7255731,12,10,3,6,6,forced,000000100110,C000001001100,C001010000100,000101000010,0,3,1,0,6,6,0,Easy,5813,1724958522201,1724957436289,debugLM76c:debugAbWCb,0.9999988257411331,2,1,0,0,0
TEST,7255731,12,10,3,6,6,guess,000000100110,C000001001100,C000001001100,000000100110,1,3,3,1,7,7,1,NA,12158,1724958535165,1724957436289,debugLM76c:debugAbWCb,2.6230801127514283e-07,1,1,0,0,0
TEST,7255731,12,10,3,6,7,forced,100010000010,C000100000100,C000000001110,000000000111,0,3,1,0,1,1,0,Easy,5632,1724958544056,1724957436289,debugLM76c:debugAbWCb,1.0264709936112513,220,108,1,1,1
TEST,7255731,12,10,3,6,7,forced,100010000010,C000100000100,C001110000000,000111000000,0,3,1,0,2,2,0,Easy,1758,1724958546618,1724957436289,debugLM76c:debugAbWCb,0.9999988281699032,108,54,0,1,1
TEST,7255731,12,10,3,6,7,forced,100010000010,C000100000100,C011000000000,001100000000,0,2,0,0,3,3,0,Easy,4641,1724958552063,1724957436289,debugLM76c:debugAbWCb,0.8479959693337422,54,30,0,0,0
TEST,7255731,12,10,3,6,7,forced,100010000010,C000100000100,C000000011000,000000001100,0,2,0,0,4,4,0,Easy,2142,1724958555011,1724957436289,debugLM76c:debugAbWCb,0.906889577422066,30,16,0,0,0
TEST,7255731,12,10,3,6,7,forced,100010000010,C000100000100,C000010000100,000001000010,0,2,1,0,5,5,0,Easy,3412,1724958559231,1724957436289,debugLM76c:debugAbWCb,0.9999988257411312,16,8,0,0,0
TEST,7255731,12,10,3,6,7,forced,100010000010,C000100000100,C000001100010,000000110001,0,3,0,0,6,6,0,Easy,2622,1724958562659,1724957436289,debugLM76c:debugAbWCb,1.9999963788584523,8,2,0,0,0
TEST,7255731,12,10,3,6,7,forced,100010000010,C000100000100,C110000000010,011000000001,0,3,0,0,7,7,0,Easy,6354,1724958569827,1724957436289,debugLM76c:debugAbWCb,0.9999989568949668,2,1,0,0,0
TEST,7255731,12,10,3,6,7,guess,100010000010,C000100000100,C000010000100,100001000010,0,3,2,0,8,8,1,NA,47847,1724958618488,1724957436289,debugLM76c:debugAbWCb,3.9346194873432045e-07,1,1,0,0,0
TEST,7255731,12,10,3,6,7,guess,100010000010,C000100000100,C000100000100,100010000010,1,3,3,1,9,8,2,NA,36042,1724958655346,1724957436289,debugLM76c:debugAbWCb,1.311540503605496e-07,1,1,0,0,0
TEST,7255731,12,10,3,6,8,forced,000001110000,C000011100000,C000000001110,000000000111,0,3,0,0,1,1,0,Easy,3552,1724958662252,1724957436289,debugLM76c:debugAbWCb,1.38904038956492,220,84,1,1,1
TEST,7255731,12,10,3,6,8,forced,000001110000,C000011100000,C001110000000,000111000000,0,3,1,0,2,2,0,Easy,3898,1724958666954,1724957436289,debugLM76c:debugAbWCb,0.9004633231225307,84,45,0,1,1
TEST,7255731,12,10,3,6,8,forced,000001110000,C000011100000,C011000000000,001100000000,0,2,0,0,3,3,0,Easy,3582,1724958671341,1724957436289,debugLM76c:debugAbWCb,1.1699235150386071,45,20,0,0,0
TEST,7255731,12,10,3,6,8,forced,000001110000,C000011100000,C100000000000,110000000000,0,2,0,0,4,4,0,Easy,2336,1724958674481,1724957436289,debugLM76c:debugAbWCb,1.7369626662419948,20,6,0,1,1
TEST,7255731,12,10,3,6,8,forced,000001110000,C000011100000,C000011000000,000001100000,0,2,2,0,5,5,0,Easy,3011,1724958678305,1724957436289,debugLM76c:debugAbWCb,1.584960512876353,6,2,0,0,0
TEST,7255731,12,10,3,6,8,forced,000001110000,C000011100000,C000001100010,000000110001,0,3,2,0,6,6,0,Easy,5472,1724958684580,1724957436289,debugLM76c:debugAbWCb,0.9999990552604471,2,1,0,0,0
TEST,7255731,12,10,3,6,8,guess,000001110000,C000011100000,C000011100000,000001110000,1,3,3,1,7,7,1,NA,16707,1724958702091,1724957436289,debugLM76c:debugAbWCb,1.9673101901402502e-07,1,1,0,0,0
TEST,7255731,12,10,3,6,9,forced,011000000001,C110000000010,C001110000000,000111000000,0,3,0,0,1,1,0,Easy,3890,1724958709332,1724957436289,debugLM76c:debugAbWCb,1.38904038956492,220,84,1,1,1
TEST,7255731,12,10,3,6,9,forced,011000000001,C110000000010,C000000001110,000000000111,0,3,1,0,2,2,0,Easy,2870,1724958713004,1724957436289,debugLM76c:debugAbWCb,0.9004633231225302,84,45,0,1,1
TEST,7255731,12,10,3,6,9,forced,011000000001,C110000000010,C000000011000,000000001100,0,2,0,0,3,3,0,Easy,4200,1724958718007,1724957436289,debugLM76c:debugAbWCb,1.1699235150386076,45,20,0,0,0
TEST,7255731,12,10,3,6,9,forced,011000000001,C110000000010,C000001100000,000000110000,0,2,0,0,4,4,0,Easy,3531,1724958722341,1724957436289,debugLM76c:debugAbWCb,1.7369626662419952,20,6,0,1,1
TEST,7255731,12,10,3,6,9,forced,011000000001,C110000000010,C000000000010,100000000001,0,2,1,0,5,5,0,Easy,4242,1724958727390,1724957436289,debugLM76c:debugAbWCb,0.9999988038821592,6,3,0,0,0
TEST,7255731,12,10,3,6,9,forced,011000000001,C110000000010,C101000000010,010100000001,0,3,2,0,6,6,0,Easy,4750,1724958732951,1724957436289,debugLM76c:debugAbWCb,1.5849601740625126,3,1,0,0,0
TEST,7255731,12,10,3,6,9,guess,011000000001,C110000000010,C100000000110,010000000011,0,3,2,0,7,7,1,NA,48840,1724958782593,1724957436289,debugLM76c:debugAbWCb,3.2788491150031856e-07,1,1,0,0,0
TEST,7255731,12,10,3,6,9,guess,011000000001,C110000000010,C110000000010,011000000001,1,3,3,1,8,7,2,NA,51758,1724958835155,1724957436289,debugLM76c:debugAbWCb,4.590389381396217e-07,1,1,0,0,0
TEST,7255731,12,10,3,6,10,forced,000100010100,C001000101000,C010010011110,001001001111,0,6,1,0,1,1,0,Hard,3238,1724958841797,1724957436289,debugLM76c:debugAbWCb,1.2895049210433134,220,90,1,1,1
